ingredients,variable,value
oat,peanut_oil,0.0
nira,peanut_oil,0.0
lovage,peanut_oil,0.0
onion,peanut_oil,2.40824583373e-05
leaf,peanut_oil,0.0
truffle,peanut_oil,0.0
pepper,peanut_oil,0.00157447005524
champagne_wine,peanut_oil,0.0
black_bean,peanut_oil,0.0
cranberry,peanut_oil,0.0
mandarin_peel,peanut_oil,0.0
green_tea,peanut_oil,0.0
cocoa,peanut_oil,0.0
caviar,peanut_oil,0.0
sturgeon_caviar,peanut_oil,0.0
lime_peel_oil,peanut_oil,0.0
artemisia,peanut_oil,0.0
lilac_flower_oil,peanut_oil,0.0
cashew,peanut_oil,0.0
star_anise,peanut_oil,0.0
munster_cheese,peanut_oil,0.0
starch,peanut_oil,4.81649166747e-05
condiment,peanut_oil,0.0
mackerel,artichoke,0.0
black_pepper,artichoke,0.0129862565377
peanut_butter,artichoke,0.0
black_mustard_seed_oil,artichoke,0.0
celery_oil,artichoke,2.40824583373e-05
red_bean,artichoke,0.0
almond,artichoke,0.000311481824773
bacon,artichoke,0.00160398390693
lavender,artichoke,0.0
litchi,artichoke,0.0
jasmine,artichoke,0.0
maple_syrup,artichoke,0.0
smoke,artichoke,0.000717703349282
soybean,artichoke,0.0
blueberry,artichoke,0.0
red_kidney_bean,artichoke,0.0
pecan,artichoke,0.0
smoked_sausage,artichoke,0.0
chayote,artichoke,0.0
honey,artichoke,4.81649166747e-05
cottage_cheese,artichoke,0.000239234449761
hop,artichoke,0.0
wine,artichoke,0.0
orange_juice,artichoke,0.0
roasted_sesame_seed,artichoke,0.0
avocado,artichoke,2.40824583373e-05
tomato_juice,artichoke,2.40824583373e-05
fig,artichoke,0.000239234449761
savory,artichoke,0.0
coffee,artichoke,0.0
bread,artichoke,4.81649166747e-05
meat,artichoke,0.000287399366435
thyme,artichoke,0.00543442924309
citrus_peel,artichoke,0.0
rosemary,artichoke,4.81649166747e-05
prawn,artichoke,0.0
turnip,artichoke,0.000615315683307
sweet_potato,artichoke,2.40824583373e-05
black_sesame_seed,artichoke,0.0
roasted_hazelnut,artichoke,0.0
raisin,artichoke,0.0
garlic,artichoke,0.025632147927
cheddar_cheese,artichoke,7.2247375012e-05
pimento,artichoke,0.0
lettuce,artichoke,0.000934445474318
tamarind,artichoke,0.0
licorice,artichoke,0.0
cereal,artichoke,0.0
hazelnut,artichoke,0.0
ginger,artichoke,0.0045117089795
seed,artichoke,7.2247375012e-05
mint,artichoke,0.000311481824773
goat_cheese,artichoke,0.000663480599982
watercress,artichoke,0.0
macadamia_nut,artichoke,0.0
pineapple,artichoke,0.0
armagnac,artichoke,0.0
tequila,artichoke,0.0
sage,artichoke,0.000711645516657
fennel,artichoke,0.0065865138197
chamomile,artichoke,0.0
shellfish,artichoke,0.0
milk_fat,artichoke,2.40824583373e-05
celery,artichoke,0.000528223949809
mung_bean,artichoke,0.0
rice,artichoke,0.000239234449761
sour_milk,artichoke,0.0
watermelon,artichoke,0.0
sheep_cheese,artichoke,0.0
bay,artichoke,0.0020227986638
grape_juice,artichoke,0.00163844302474
nut,artichoke,0.00209888729855
yogurt,artichoke,2.40824583373e-05
lemon_peel,artichoke,0.00195055128878
huckleberry,artichoke,0.0
cod,artichoke,0.0
lime_juice,artichoke,0.0
beef,artichoke,7.2247375012e-05
shiitake,artichoke,2.40824583373e-05
parsley,artichoke,0.0172933390574
beer,artichoke,0.0
horseradish,artichoke,2.40824583373e-05
beet,artichoke,0.0
basil,artichoke,0.00344177087026
roasted_beef,artichoke,0.0
mushroom,artichoke,0.00362168843243
baked_potato,artichoke,0.0
chervil,artichoke,0.0
carnation,artichoke,0.0
vegetable,artichoke,0.000502551357859
papaya,artichoke,0.0
tuna,artichoke,0.0
butter,artichoke,0.00472471111511
orange_peel,artichoke,2.40824583373e-05
kale,artichoke,0.0
ham,artichoke,0.00134066699883
cherry,artichoke,0.0
cognac,artichoke,0.0
galanga,artichoke,0.0
okra,artichoke,0.0
eel,artichoke,0.0
bartlett_pear,artichoke,0.0
lingonberry,artichoke,0.0
plum,artichoke,0.0
octopus,artichoke,0.0
gin,artichoke,0.0
whiskey,artichoke,0.0
cacao,artichoke,0.0
strawberry_jam,artichoke,0.0
leek,artichoke,2.40824583373e-05
rapeseed,artichoke,0.0
caraway,artichoke,0.0
potato,artichoke,0.00428483177735
cherry_brandy,artichoke,0.0
lemon_juice,artichoke,0.0121497310303
sunflower_oil,artichoke,0.0
anise_seed,artichoke,0.0
milk,artichoke,0.000263316908098
grape,artichoke,0.0
camembert_cheese,artichoke,0.0
melon,artichoke,0.0
thai_pepper,artichoke,0.0
yeast,artichoke,0.00177256111529
grape_brandy,artichoke,0.0
pork,artichoke,0.0014594891569
currant,artichoke,0.0
frankfurter,artichoke,0.0
corn,artichoke,0.00110143254907
corn_flake,artichoke,0.0
root,artichoke,0.0
cinnamon,artichoke,0.0
carob,artichoke,0.0
radish,artichoke,2.40824583373e-05
raspberry,artichoke,0.0
sake,artichoke,0.0
olive,artichoke,0.00236985217288
spearmint,artichoke,0.0
gelatin,artichoke,0.0
date,artichoke,0.0
mango,artichoke,0.0
coconut_oil,artichoke,0.0
chickpea,artichoke,0.000574798732871
beef_broth,artichoke,0.000239234449761
rye_flour,artichoke,2.40824583373e-05
kelp,artichoke,0.0
cheese,artichoke,0.00356920468891
bitter_orange,artichoke,0.0
cassava,artichoke,0.0
cane_molasses,artichoke,0.000576388866484
coconut,artichoke,0.0
port_wine,artichoke,0.0
egg,artichoke,0.00036123687506
rye_bread,artichoke,0.0
beech,artichoke,0.0
nectarine,artichoke,0.0
pumpkin,artichoke,0.0
cumin,artichoke,0.000120412291687
mutton,artichoke,0.0
roasted_peanut,artichoke,0.0
roasted_meat,artichoke,0.0
mandarin,artichoke,0.0
brassica,artichoke,0.0
berry,artichoke,0.0
tabasco_pepper,artichoke,0.000480059033134
turkey,artichoke,0.000287399366435
red_wine,artichoke,0.00149553840833
squash,artichoke,0.0
jamaican_rum,artichoke,0.0
passion_fruit,artichoke,0.0
macaroni,artichoke,0.00695135596976
catfish,artichoke,0.0
lemon,artichoke,0.0138601187282
salmon_roe,artichoke,0.0
brown_rice,artichoke,0.0
veal,artichoke,2.40824583373e-05
cilantro,artichoke,7.2247375012e-05
rose,artichoke,0.0
cayenne,artichoke,0.00198771310671
endive,artichoke,0.000478468899522
clam,artichoke,0.000991396916854
blackberry,artichoke,0.0
lobster,artichoke,0.0
chicken_liver,artichoke,0.0
shrimp,artichoke,0.00138118394926
pistachio,artichoke,0.0
swiss_cheese,artichoke,0.000168577208361
chive,artichoke,0.000311481824773
white_bread,artichoke,0.0
cured_pork,artichoke,0.00126841962382
anise,artichoke,0.0
strawberry,artichoke,0.0
cream,artichoke,2.40824583373e-05
angelica,artichoke,0.0
roasted_almond,artichoke,0.0
pear,artichoke,0.0
brandy,artichoke,2.40824583373e-05
brussels_sprout,artichoke,0.0
porcini,artichoke,0.0
lima_bean,artichoke,0.000400163691884
kidney_bean,artichoke,2.40824583373e-05
apple_brandy,artichoke,0.0
egg_noodle,artichoke,0.0
tea,artichoke,0.0
bergamot,artichoke,0.0
sesame_oil,artichoke,2.40824583373e-05
guava,artichoke,0.0
roquefort_cheese,artichoke,0.0
herring,artichoke,0.0
malt,artichoke,0.0
enokidake,artichoke,0.0
durian,artichoke,0.0
muscat_grape,artichoke,0.0
turmeric,artichoke,0.0
katsuobushi,artichoke,0.0
raw_beef,artichoke,0.0
ouzo,artichoke,0.0
wasabi,artichoke,0.0
juniper_berry,artichoke,0.0
chicken_broth,artichoke,0.00503748037167
fish,artichoke,0.000472411066896
lemongrass,artichoke,0.0
flower,artichoke,0.0
roasted_nut,artichoke,0.0
quince,artichoke,0.0
concord_grape,artichoke,0.0
fruit,artichoke,0.000239234449761
black_tea,artichoke,0.0
orange_flower,artichoke,0.0
scallion,artichoke,0.0035336330046
banana,artichoke,0.0
gruyere_cheese,artichoke,0.0
blackberry_brandy,artichoke,0.0
haddock,artichoke,0.0
kiwi,artichoke,0.0
corn_grit,artichoke,0.0
sherry,artichoke,2.40824583373e-05
salmon,artichoke,2.40824583373e-05
mace,artichoke,0.0
oyster,artichoke,0.0
soybean_oil,artichoke,0.0
laurel,artichoke,0.0
elderberry,artichoke,0.0
blue_cheese,artichoke,2.40824583373e-05
olive_oil,artichoke,0.0395636419198
scallop,artichoke,0.000615315683307
pear_brandy,artichoke,0.0
provolone_cheese,artichoke,0.0014594891569
red_algae,artichoke,0.0
buttermilk,artichoke,4.81649166747e-05
vinegar,artichoke,0.00856187527642
liver,artichoke,0.0
potato_chip,artichoke,0.0
black_currant,artichoke,0.0
chicory,artichoke,0.000311481824773
cucumber,artichoke,0.000574798732871
pimenta,artichoke,0.0
sumac,artichoke,0.0
roasted_pork,artichoke,0.0
grapefruit,artichoke,0.0
kumquat,artichoke,0.0
holy_basil,artichoke,0.0
zucchini,artichoke,0.0
palm,artichoke,2.40824583373e-05
lard,artichoke,0.0
pea,artichoke,0.0
rum,artichoke,0.0
pelargonium,artichoke,0.0
smoked_salmon,artichoke,0.0
oatmeal,artichoke,0.0
chinese_cabbage,artichoke,0.0
vegetable_oil,artichoke,0.000504141491472
green_bell_pepper,artichoke,0.00129409221577
beef_liver,artichoke,0.0
cream_cheese,artichoke,7.2247375012e-05
apricot,artichoke,0.0
peppermint,artichoke,0.0
sea_algae,artichoke,0.0
dill,artichoke,0.00632541348449
peach,artichoke,0.0
saffron,artichoke,0.000956937799043
mustard,artichoke,0.00322215117982
gardenia,artichoke,0.0
strawberry_juice,artichoke,0.0
emmental_cheese,artichoke,0.0
wheat_bread,artichoke,0.0
cabernet_sauvignon_wine,artichoke,0.0
peanut,artichoke,0.0
geranium,artichoke,0.0
smoked_fish,artichoke,0.0
asparagus,artichoke,0.00250126756332
wheat,artichoke,0.00782842116262
tarragon,artichoke,0.000311481824773
soy_sauce,artichoke,4.81649166747e-05
buckwheat,artichoke,0.0
popcorn,artichoke,0.0
mussel,artichoke,0.0
peppermint_oil,artichoke,0.0
apple,artichoke,0.000854550133068
lime,artichoke,0.0
rutabaga,artichoke,0.0
crab,artichoke,0.000311481824773
tangerine,artichoke,0.0
carrot,artichoke,0.00690996243756
lamb,artichoke,0.00124433716548
rhubarb,artichoke,0.0
kohlrabi,artichoke,2.40824583373e-05
cardamom,artichoke,0.0
mozzarella_cheese,artichoke,0.00105326763239
cabbage,artichoke,0.0
pork_sausage,artichoke,0.0
tomato,artichoke,0.0128056555056
peanut_oil,artichoke,0.0
artichoke,artichoke,0.0
walnut,artichoke,2.40824583373e-05
orange,artichoke,0.000400163691884
roasted_pecan,artichoke,0.0
citrus,artichoke,0.000239234449761
coriander,artichoke,9.63298333494e-05
cider,artichoke,0.00162263497191
lentil,artichoke,0.0
whole_grain_wheat_flour,artichoke,0.0
mate,artichoke,0.0
barley,artichoke,0.0
bell_pepper,artichoke,0.0051180021522
parsnip,artichoke,0.0
romano_cheese,artichoke,0.000574798732871
shallot,artichoke,0.000838115640969
clove,artichoke,0.0
bone_oil,artichoke,0.0
matsutake,artichoke,0.0
seaweed,artichoke,0.0
sour_cherry,artichoke,0.0
chicken,artichoke,0.000789950724294
sauerkraut,artichoke,0.0
bean,artichoke,0.00252472358238
bourbon_whiskey,artichoke,0.0
nutmeg,artichoke,0.0
violet,artichoke,0.0
japanese_plum,artichoke,0.0
cauliflower,artichoke,2.40824583373e-05
sassafras,artichoke,0.0
jasmine_tea,artichoke,0.0
prickly_pear,artichoke,0.0
black_raspberry,artichoke,0.0
marjoram,artichoke,7.2247375012e-05
oregano,artichoke,2.40824583373e-05
yam,artichoke,0.0
wood,artichoke,0.0
vanilla,artichoke,0.0
parmesan_cheese,artichoke,0.00991942834134
pork_liver,artichoke,0.0
squid,artichoke,0.0
sesame_seed,artichoke,0.0
fenugreek,artichoke,0.00033556428311
balm,artichoke,0.0
broccoli,artichoke,4.81649166747e-05
feta_cheese,artichoke,0.00425580405289
white_wine,artichoke,0.00589203050474
oat,artichoke,0.0
nira,artichoke,0.0
lovage,artichoke,2.40824583373e-05
onion,artichoke,0.0118759804321
leaf,artichoke,0.0
truffle,artichoke,0.0
pepper,artichoke,0.00698560566905
champagne_wine,artichoke,0.0
black_bean,artichoke,0.000342817963661
cranberry,artichoke,0.0
mandarin_peel,artichoke,0.0
green_tea,artichoke,0.0
cocoa,artichoke,0.0
caviar,artichoke,0.0
sturgeon_caviar,artichoke,0.0
lime_peel_oil,artichoke,0.0
artemisia,artichoke,0.0
lilac_flower_oil,artichoke,0.0
cashew,artichoke,0.0
star_anise,artichoke,0.0
munster_cheese,artichoke,0.0
starch,artichoke,2.40824583373e-05
condiment,artichoke,0.0
mackerel,walnut,0.0
black_pepper,walnut,0.0152447950407
peanut_butter,walnut,0.000761400566944
black_mustard_seed_oil,walnut,0.0
celery_oil,walnut,7.2247375012e-05
red_bean,walnut,0.000796178343949
almond,walnut,0.0250657873044
bacon,walnut,0.000759810433331
lavender,walnut,0.0
litchi,walnut,0.0
jasmine,walnut,0.0
maple_syrup,walnut,0.000650226375108
smoke,walnut,0.00157447005524
soybean,walnut,0.00205863456669
blueberry,walnut,9.63298333494e-05
red_kidney_bean,walnut,0.0
pecan,walnut,0.000168577208361
smoked_sausage,walnut,0.0
chayote,walnut,0.0
honey,walnut,0.00757352088969
cottage_cheese,walnut,0.00272100174936
hop,walnut,0.0
wine,walnut,0.00157447005524
orange_juice,walnut,0.0139719780894
roasted_sesame_seed,walnut,2.40824583373e-05
avocado,walnut,0.000288989500048
tomato_juice,walnut,0.0
fig,walnut,0.000359646741448
savory,walnut,0.0
coffee,walnut,0.00602437503628
bread,walnut,0.00169545175558
meat,walnut,0.000968904592129
thyme,walnut,0.0058391751296
citrus_peel,walnut,0.0
rosemary,walnut,9.63298333494e-05
prawn,walnut,0.0
turnip,walnut,0.0
sweet_potato,walnut,0.000192659666699
black_sesame_seed,walnut,0.0
roasted_hazelnut,walnut,0.0
raisin,walnut,0.0574980562589
garlic,walnut,0.00999984519706
cheddar_cheese,walnut,0.000607725005372
pimento,walnut,7.2247375012e-05
lettuce,walnut,0.00384777222705
tamarind,walnut,0.000400163691884
licorice,walnut,4.81649166747e-05
cereal,walnut,9.63298333494e-05
hazelnut,walnut,0.00324107278279
ginger,walnut,0.014854298376
seed,walnut,0.00488628055764
mint,walnut,0.00159855251357
goat_cheese,walnut,0.000455976574797
watercress,walnut,0.000663480599982
macadamia_nut,walnut,4.81649166747e-05
pineapple,walnut,0.00520412291687
armagnac,walnut,0.0
tequila,walnut,0.0
sage,walnut,0.00123986946647
fennel,walnut,0.00195055128878
chamomile,walnut,0.0
shellfish,walnut,0.0
milk_fat,walnut,9.63298333494e-05
celery,walnut,0.00831709238002
mung_bean,walnut,0.0
rice,walnut,0.00260527715688
sour_milk,walnut,0.000240824583373
watermelon,walnut,0.0
sheep_cheese,walnut,0.0
bay,walnut,0.000390982880336
grape_juice,walnut,0.00202376235813
nut,walnut,0.00795408105239
yogurt,walnut,0.0038574947132
lemon_peel,walnut,0.00355885402256
huckleberry,walnut,0.0
cod,walnut,0.0
lime_juice,walnut,0.00628419348482
beef,walnut,0.00812633232347
shiitake,walnut,2.40824583373e-05
parsley,walnut,0.0197237475792
beer,walnut,2.40824583373e-05
horseradish,walnut,2.40824583373e-05
beet,walnut,0.00681733158271
basil,walnut,0.00212518632977
roasted_beef,walnut,0.0
mushroom,walnut,0.00167799120258
baked_potato,walnut,0.0
chervil,walnut,2.40824583373e-05
carnation,walnut,0.0
vegetable,walnut,0.000494419005324
papaya,walnut,2.40824583373e-05
tuna,walnut,4.81649166747e-05
butter,walnut,0.166573374316
orange_peel,walnut,0.0130721298559
kale,walnut,2.40824583373e-05
ham,walnut,0.000544658441908
cherry,walnut,0.0123390811303
cognac,walnut,0.0
galanga,walnut,0.0
okra,walnut,0.0
eel,walnut,0.0
bartlett_pear,walnut,0.0
lingonberry,walnut,0.0
plum,walnut,0.00757249990705
octopus,walnut,0.0
gin,walnut,0.0
whiskey,walnut,7.2247375012e-05
cacao,walnut,0.0
strawberry_jam,walnut,0.0
leek,walnut,0.000478468899522
rapeseed,walnut,0.0
caraway,walnut,0.00402408245834
potato,walnut,0.0128294711415
cherry_brandy,walnut,0.0
lemon_juice,walnut,0.0430173494281
sunflower_oil,walnut,0.0
anise_seed,walnut,0.000854550133068
milk,walnut,0.010478528399
grape,walnut,0.00505645294354
camembert_cheese,walnut,0.000752162467093
melon,walnut,0.0
thai_pepper,walnut,0.0
yeast,walnut,0.0198195604277
grape_brandy,walnut,0.0
pork,walnut,0.000759810433331
currant,walnut,0.00077624492543
frankfurter,walnut,0.0
corn,walnut,0.00920784557168
corn_flake,walnut,0.000216742125036
root,walnut,0.0
cinnamon,walnut,0.0239755310457
carob,walnut,4.81649166747e-05
radish,walnut,0.000868425718961
raspberry,walnut,0.00121896727535
sake,walnut,0.0
olive,walnut,0.000240824583373
spearmint,walnut,0.0
gelatin,walnut,0.0014208650419
date,walnut,0.00551306488661
mango,walnut,0.000120412291687
coconut_oil,walnut,0.0
chickpea,walnut,4.81649166747e-05
beef_broth,walnut,0.0
rye_flour,walnut,0.0
kelp,walnut,0.0
cheese,walnut,0.0128168984729
bitter_orange,walnut,0.000400163691884
cassava,walnut,0.0
cane_molasses,walnut,0.0700003893261
coconut,walnut,0.0119520973325
port_wine,walnut,0.000287399366435
egg,walnut,0.0655969268832
rye_bread,walnut,0.0
beech,walnut,0.0
nectarine,walnut,2.40824583373e-05
pumpkin,walnut,0.00036123687506
cumin,walnut,0.0193827796537
mutton,walnut,0.0
roasted_peanut,walnut,4.81649166747e-05
roasted_meat,walnut,0.0
mandarin,walnut,0.000144494750024
brassica,walnut,2.40824583373e-05
berry,walnut,0.000144494750024
tabasco_pepper,walnut,9.63298333494e-05
turkey,walnut,0.000583642547035
red_wine,walnut,0.0141198491842
squash,walnut,0.00179121218027
jamaican_rum,walnut,0.0
passion_fruit,walnut,0.0
macaroni,walnut,0.000574798732871
catfish,walnut,0.0
lemon,walnut,0.00853934839846
salmon_roe,walnut,0.0
brown_rice,walnut,4.81649166747e-05
veal,walnut,0.0
cilantro,walnut,0.00421830523758
rose,walnut,0.00751615433994
cayenne,walnut,0.0161579385142
endive,walnut,0.00258994943043
clam,walnut,0.0
blackberry,walnut,2.40824583373e-05
lobster,walnut,0.0
chicken_liver,walnut,0.000376081233546
shrimp,walnut,0.000661406080073
pistachio,walnut,0.000848492300442
swiss_cheese,walnut,0.0
chive,walnut,7.2247375012e-05
white_bread,walnut,7.2247375012e-05
cured_pork,walnut,0.0
anise,walnut,0.00126236179119
strawberry,walnut,0.00135007488571
cream,walnut,0.00740441386441
angelica,walnut,0.0
roasted_almond,walnut,0.0
pear,walnut,0.0048188086274
brandy,walnut,0.00366995458478
brussels_sprout,walnut,0.000120412291687
porcini,walnut,0.0
lima_bean,walnut,2.40824583373e-05
kidney_bean,walnut,0.0
apple_brandy,walnut,0.0
egg_noodle,walnut,0.00262467191601
tea,walnut,4.81649166747e-05
bergamot,walnut,0.0
sesame_oil,walnut,2.40824583373e-05
guava,walnut,0.0
roquefort_cheese,walnut,0.000376081233546
herring,walnut,0.0
malt,walnut,0.000376081233546
enokidake,walnut,0.0
durian,walnut,0.0
muscat_grape,walnut,0.0
turmeric,walnut,0.0
katsuobushi,walnut,0.0
raw_beef,walnut,0.0
ouzo,walnut,0.0
wasabi,walnut,0.0
juniper_berry,walnut,0.0
chicken_broth,walnut,0.00264735244695
fish,walnut,0.00110766016872
lemongrass,walnut,0.0
flower,walnut,2.40824583373e-05
roasted_nut,walnut,0.0
quince,walnut,0.0
concord_grape,walnut,0.0
fruit,walnut,0.00555757891089
black_tea,walnut,0.0
orange_flower,walnut,2.40824583373e-05
scallion,walnut,0.00556673703231
banana,walnut,0.00203569633891
gruyere_cheese,walnut,0.0
blackberry_brandy,walnut,0.0
haddock,walnut,0.0
kiwi,walnut,2.40824583373e-05
corn_grit,walnut,2.40824583373e-05
sherry,walnut,0.000120412291687
salmon,walnut,7.2247375012e-05
mace,walnut,2.40824583373e-05
oyster,walnut,0.0
soybean_oil,walnut,0.0
laurel,walnut,0.0
elderberry,walnut,0.0
blue_cheese,walnut,0.00141570035538
olive_oil,walnut,0.0454988640311
scallop,walnut,0.0
pear_brandy,walnut,0.0
provolone_cheese,walnut,2.40824583373e-05
red_algae,walnut,0.0
buttermilk,walnut,0.00142647130054
vinegar,walnut,0.0107531530032
liver,walnut,0.0
potato_chip,walnut,4.81649166747e-05
black_currant,walnut,0.0
chicory,walnut,0.000950879966417
cucumber,walnut,0.00210428413866
pimenta,walnut,0.0
sumac,walnut,0.0
roasted_pork,walnut,2.40824583373e-05
grapefruit,walnut,0.00162263497191
kumquat,walnut,0.0
holy_basil,walnut,0.0
zucchini,walnut,0.000288989500048
palm,walnut,0.0
lard,walnut,0.00384598693985
pea,walnut,0.000844343260624
rum,walnut,0.00282360535561
pelargonium,walnut,0.0
smoked_salmon,walnut,0.0
oatmeal,walnut,0.000192659666699
chinese_cabbage,walnut,0.0
vegetable_oil,walnut,0.0122678914335
green_bell_pepper,walnut,0.000568740900245
beef_liver,walnut,0.0
cream_cheese,walnut,0.0114224286293
apricot,walnut,0.0217536984344
peppermint,walnut,4.81649166747e-05
sea_algae,walnut,0.0
dill,walnut,0.00191003433835
peach,walnut,0.000216742125036
saffron,walnut,0.0031007751938
mustard,walnut,0.00814982079838
gardenia,walnut,0.0
strawberry_juice,walnut,0.0
emmental_cheese,walnut,0.0
wheat_bread,walnut,0.0
cabernet_sauvignon_wine,walnut,0.0
peanut,walnut,0.00233741286335
geranium,walnut,0.0
smoked_fish,walnut,0.0
asparagus,walnut,0.00033556428311
wheat,walnut,0.193957092711
tarragon,walnut,0.00314066570496
soy_sauce,walnut,0.00228770570551
buckwheat,walnut,2.40824583373e-05
popcorn,walnut,2.40824583373e-05
mussel,walnut,0.0
peppermint_oil,walnut,0.0
apple,walnut,0.0298191874808
lime,walnut,0.00162263497191
rutabaga,walnut,0.0
crab,walnut,0.0
tangerine,walnut,0.000376081233546
carrot,walnut,0.000776302213734
lamb,walnut,0.00157447005524
rhubarb,walnut,0.000240824583373
kohlrabi,walnut,0.0
cardamom,walnut,0.00848457504556
mozzarella_cheese,walnut,0.0
cabbage,walnut,7.2247375012e-05
pork_sausage,walnut,4.81649166747e-05
tomato,walnut,0.00755667154806
peanut_oil,walnut,0.000422171630312
artichoke,walnut,0.000263316908098
walnut,walnut,0.0
orange,walnut,0.00484637628535
roasted_pecan,walnut,0.0
citrus,walnut,0.00280114584319
coriander,walnut,0.0126083576642
cider,walnut,0.001856438286
lentil,walnut,4.81649166747e-05
whole_grain_wheat_flour,walnut,0.0010170695088
mate,walnut,0.0
barley,walnut,4.81649166747e-05
bell_pepper,walnut,0.000168577208361
parsnip,walnut,2.40824583373e-05
romano_cheese,walnut,0.00142934886594
shallot,walnut,0.00932598374449
clove,walnut,0.0
bone_oil,walnut,0.0
matsutake,walnut,0.0
seaweed,walnut,0.0
sour_cherry,walnut,0.000398089171975
chicken,walnut,0.00764336415972
sauerkraut,walnut,0.0
bean,walnut,0.00285278195223
bourbon_whiskey,walnut,0.00061690581692
nutmeg,walnut,0.00232918635028
violet,walnut,0.0
japanese_plum,walnut,0.0
cauliflower,walnut,4.81649166747e-05
sassafras,walnut,0.0
jasmine_tea,walnut,0.0
prickly_pear,walnut,0.0
black_raspberry,walnut,0.0
marjoram,walnut,0.000383729199785
oregano,walnut,7.2247375012e-05
yam,walnut,2.40824583373e-05
wood,walnut,0.0
vanilla,walnut,0.0905341202868
parmesan_cheese,walnut,0.00474695802632
pork_liver,walnut,0.0
squid,walnut,0.0
sesame_seed,walnut,0.00161643914624
fenugreek,walnut,0.0065381292351
balm,walnut,0.0
broccoli,walnut,0.000424246150221
feta_cheese,walnut,0.00376116487985
white_wine,walnut,0.000480059033134
oat,walnut,0.000866968500144
nira,walnut,0.0
